dia,hora,periodo,estr_solar,estr_eolico,demanda_wh,energia_solar,precio_solar,energia_eolico,precio_eolico,acepta_solar,acepta_eolico,restante_wh,penalizacion
2021-01-08,17,dia,bluffing,reveal,761.9888322239253,0.0,22.1763,761.9888322239253,22.8597,False,True,0.0,0.0
2021-01-08,18,dia,bluffing,hide,872.0555401408511,156.8155401408511,22.2792,715.24,21.4572,True,True,0.0,0.0
2021-01-08,19,noche,bluffing,reveal,688.6405681196236,688.6405681196236,20.6592,0.0,20.6592,True,False,0.0,0.0
2021-01-08,20,noche,bluffing,hide,1029.6505783560065,424.2005783560064,20.2848,605.45,18.1635,True,True,0.0,0.0
2021-01-08,21,noche,bluffing,bluffing,741.8522909004516,103.16229090045158,21.7641,638.69,19.1607,True,True,0.0,0.0
2021-01-08,22,noche,reveal,bluffing,593.1027678058992,0.0,17.634,593.1027678058992,17.7931,False,True,0.0,0.0
2021-01-08,23,noche,hide,reveal,1397.2157579533268,540.69,16.2207,503.13,15.0939,True,True,353.3957579533268,1.77
2021-01-09,0,noche,bluffing,reveal,1400.4180571633306,758.17,22.7451,479.18,14.3754,True,True,163.06805716333054,0.82
2021-01-09,1,noche,reveal,bluffing,1133.101457273268,587.8,17.634,545.3014572732679,18.0534,True,True,0.0,0.0
2021-01-09,2,noche,bluffing,bluffing,839.0297910487006,261.0597910487006,20.2956,577.97,17.3391,True,True,0.0,0.0
2021-01-09,3,noche,bluffing,reveal,849.2095746126608,380.21957461266084,20.0442,468.99,14.0697,True,True,0.0,0.0
2021-01-09,4,noche,reveal,reveal,1225.9556788702394,587.8,17.634,479.18,14.3754,True,True,158.97567887023934,0.79
2021-01-09,5,noche,bluffing,reveal,558.8441039810309,558.8441039810309,16.7653,0.0,16.1289,True,False,0.0,0.0
2021-01-09,6,dia,reveal,hide,554.834569706047,554.834569706047,16.645,0.0,14.2566,True,False,0.0,0.0
2021-01-09,7,dia,hide,reveal,511.9502183430495,511.9502183430495,15.3585,0.0,15.3585,True,False,0.0,0.0
2021-01-09,8,dia,bluffing,bluffing,456.8126584617151,456.8126584617151,13.7044,0.0,13.7044,True,False,0.0,0.0
2021-01-09,9,dia,bluffing,hide,233.65598599801956,233.65598599801956,7.0097,0.0,7.0097,True,False,0.0,0.0
2021-01-09,10,dia,hide,hide,264.6514856378455,264.6514856378455,7.9395,0.0,7.9395,True,False,0.0,0.0
2021-01-09,11,dia,hide,bluffing,559.4216754108318,559.4216754108318,16.7827,0.0,10.5042,True,False,0.0,0.0
2021-01-09,12,dia,reveal,bluffing,724.5003417617129,724.5003417617129,21.735,0.0,8.5857,True,False,0.0,0.0
2021-01-09,13,dia,bluffing,bluffing,306.43793613164075,306.43793613164075,9.1931,0.0,9.1931,True,False,0.0,0.0
2021-01-09,14,dia,reveal,hide,371.0300800062225,371.0300800062225,11.1309,0.0,8.4912,True,False,0.0,0.0
2021-01-09,15,dia,hide,reveal,764.451238375639,764.451238375639,22.9335,0.0,9.633,True,False,0.0,0.0
2021-01-09,16,dia,reveal,reveal,303.5431086923531,303.5431086923531,9.1063,0.0,9.1063,True,False,0.0,0.0
2021-01-09,17,dia,reveal,reveal,412.565635992249,412.565635992249,12.377,0.0,12.377,True,False,0.0,0.0
2021-01-09,18,dia,bluffing,bluffing,684.1136525566103,300.9136525566103,20.319,383.2,11.496,True,True,0.0,0.0
2021-01-09,19,noche,reveal,hide,784.3266383848852,532.0766383848852,17.634,252.25,7.5675,True,True,0.0,0.0
2021-01-09,20,noche,bluffing,reveal,1151.9612595026006,751.89,22.5567,267.7,8.031,True,True,132.37125950260054,0.66
2021-01-09,21,noche,hide,hide,724.2693094605597,484.38930946055973,16.647,239.88,7.1964,True,True,0.0,0.0
2021-01-09,22,noche,hide,hide,1212.179221347536,505.62,15.1686,284.38,8.5314,True,True,422.179221347536,2.11
2021-01-09,23,noche,hide,reveal,737.2490874968,344.3790874968,16.4169,392.87,11.7861,True,True,0.0,0.0
2021-01-10,0,noche,bluffing,hide,825.3996981592677,503.8696981592677,22.8468,321.53,9.6459,True,True,0.0,0.0
2021-01-10,1,noche,reveal,reveal,1246.491405118024,587.8,17.634,314.38,9.4314,True,True,344.311405118024,1.72
